"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-profile-v166","windows","x64","vm","true","green","185","2026-03-01T13:14:30Z","docs\evidence\profiles\v166\conformance_vm.csv"
"mvp-profile-v166","windows","x64","jit","true","green","185","2026-03-01T13:14:30Z","docs\evidence\profiles\v166\conformance_jit.csv"
