"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-profile-v172","windows","x64","vm","true","green","187","2026-03-01T14:00:38Z","docs\evidence\profiles\v172\conformance_vm.csv"
"mvp-profile-v172","windows","x64","jit","true","green","187","2026-03-01T14:00:38Z","docs\evidence\profiles\v172\conformance_jit.csv"
