"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-object-collection-core-v53","windows","x64","vm","true","green","94","2026-02-28T01:11:38Z","docs\evidence\profiles\v53\conformance_vm.csv"
"mvp-object-collection-core-v53","windows","x64","jit","true","green","94","2026-02-28T01:11:38Z","docs\evidence\profiles\v53\conformance_jit.csv"
