"run_id","workload_id","category","baseline_peak_working_set_bytes","candidate_peak_working_set_bytes","delta_peak_working_set_bytes","baseline_steady_working_set_bytes","candidate_steady_working_set_bytes","delta_steady_working_set_bytes","baseline_elapsed_ms","candidate_elapsed_ms","delta_elapsed_ms","baseline_log","candidate_log"
"vmf2-mem-identity-smoke","com_variant_object_result","com_variant","11243520","11321344","77824","11243520","11272192","28672","27354.5","88795.29","61440.78999999999","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmf2-mem-identity-smoke\baseline\memory\logs\com_variant_object_result.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmf2-mem-identity-smoke\candidate\memory\logs\com_variant_object_result.log.txt"
