"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-typing-procedure-signatures-v70","windows","x64","vm","true","green","106","2026-02-28T10:26:15Z","docs\evidence\profiles\v70\conformance_vm.csv"
"mvp-typing-procedure-signatures-v70","windows","x64","jit","true","green","106","2026-02-28T10:26:15Z","docs\evidence\profiles\v70\conformance_jit.csv"
