"run_id","lane_id","lane","profile","prog_id","status","exit_code","started_utc","finished_utc","command","log","report"
"20260304T233745Z","L2b","registrationless-controlled","windows-headless","OxVba.TestDispatch","pass","0","2026-03-04T23:37:46Z","2026-03-04T23:37:46Z","cargo test -p oxvba-host --test com_client_end_to_end -- --test-threads=1 --nocapture","docs\evidence\conformance\com\COM_LANE_L2B_LOG_20260304T233745Z.txt","docs\evidence\conformance\com\COM_LANE_L2B_RUN_20260304T233745Z.md"
