"run_id","side","ref","commit","workload_id","category","description","elapsed_ms","peak_working_set_bytes","steady_working_set_bytes","peak_private_bytes","peak_virtual_bytes","artifact_path","log_path"
"vmd7-mem-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","cli_small_strings","string_churn","CLI run on short scalar string churn","74618.22","11296768","11247616","3469312","4434558976","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\process_memory.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\logs\cli_small_strings.log.txt"
"vmd7-mem-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","cli_many_strings","string_churn","CLI run on split/join many-string churn","67214.26","11296768","11243520","3432448","4434558976","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\process_memory.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\logs\cli_many_strings.log.txt"
"vmd7-mem-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","cli_code_strings","code_strings","CLI run on large source-text module with many string literals","69205.92","11218944","11169792","3309568","4434558976","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\process_memory.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\logs\cli_code_strings.log.txt"
