kind,library,field1,field2,field3,field4,field5,field6,field7,field8
vt,Microsoft ActiveX Data Objects Recordset 2.8 Library,VT_BOOL,18
vt,Microsoft ActiveX Data Objects Recordset 2.8 Library,VT_BSTR,48
vt,Microsoft ActiveX Data Objects Recordset 2.8 Library,VT_DISPATCH,12
vt,Microsoft ActiveX Data Objects Recordset 2.8 Library,VT_HRESULT,6
vt,Microsoft ActiveX Data Objects Recordset 2.8 Library,VT_I1,15
vt,Microsoft ActiveX Data Objects Recordset 2.8 Library,VT_I4,86
vt,Microsoft ActiveX Data Objects Recordset 2.8 Library,VT_I8,2
vt,Microsoft ActiveX Data Objects Recordset 2.8 Library,VT_PTR,259
vt,Microsoft ActiveX Data Objects Recordset 2.8 Library,VT_UI1,10
vt,Microsoft ActiveX Data Objects Recordset 2.8 Library,VT_UI2,15
vt,Microsoft ActiveX Data Objects Recordset 2.8 Library,VT_UI4,75
vt,Microsoft ActiveX Data Objects Recordset 2.8 Library,VT_UINT,60
vt,Microsoft ActiveX Data Objects Recordset 2.8 Library,VT_UNKNOWN,20
vt,Microsoft ActiveX Data Objects Recordset 2.8 Library,VT_USERDEFINED,258
vt,Microsoft ActiveX Data Objects Recordset 2.8 Library,VT_VARIANT,144
vt,Microsoft ActiveX Data Objects Recordset 2.8 Library,VT_VOID,296
metadata,Microsoft ActiveX Data Objects Recordset 6.0 Library,452,0,452,ADOR.Recordset,ADOR,live:{00000300-0000-0010-8000-00AA006D2EA4}:6:0
summary,Microsoft ActiveX Data Objects Recordset 6.0 Library,57,497,203,37,187,84
typekind,Microsoft ActiveX Data Objects Recordset 6.0 Library,alias,3
typekind,Microsoft ActiveX Data Objects Recordset 6.0 Library,coclass,1
typekind,Microsoft ActiveX Data Objects Recordset 6.0 Library,dispatch,15
typekind,Microsoft ActiveX Data Objects Recordset 6.0 Library,enum,37
typekind,Microsoft ActiveX Data Objects Recordset 6.0 Library,interface,1
invkind,Microsoft ActiveX Data Objects Recordset 6.0 Library,func,234
invkind,Microsoft ActiveX Data Objects Recordset 6.0 Library,property_get,164
invkind,Microsoft ActiveX Data Objects Recordset 6.0 Library,property_put,86
invkind,Microsoft ActiveX Data Objects Recordset 6.0 Library,property_putref,13
vt,Microsoft ActiveX Data Objects Recordset 6.0 Library,VT_BOOL,18
vt,Microsoft ActiveX Data Objects Recordset 6.0 Library,VT_BSTR,48
vt,Microsoft ActiveX Data Objects Recordset 6.0 Library,VT_DISPATCH,12
vt,Microsoft ActiveX Data Objects Recordset 6.0 Library,VT_HRESULT,6
vt,Microsoft ActiveX Data Objects Recordset 6.0 Library,VT_I1,15
vt,Microsoft ActiveX Data Objects Recordset 6.0 Library,VT_I4,86
vt,Microsoft ActiveX Data Objects Recordset 6.0 Library,VT_I8,1
vt,Microsoft ActiveX Data Objects Recordset 6.0 Library,VT_PTR,259
vt,Microsoft ActiveX Data Objects Recordset 6.0 Library,VT_UI1,10
vt,Microsoft ActiveX Data Objects Recordset 6.0 Library,VT_UI2,15
vt,Microsoft ActiveX Data Objects Recordset 6.0 Library,VT_UI4,75
vt,Microsoft ActiveX Data Objects Recordset 6.0 Library,VT_UINT,60
vt,Microsoft ActiveX Data Objects Recordset 6.0 Library,VT_UNKNOWN,20
vt,Microsoft ActiveX Data Objects Recordset 6.0 Library,VT_USERDEFINED,259
vt,Microsoft ActiveX Data Objects Recordset 6.0 Library,VT_VARIANT,144
vt,Microsoft ActiveX Data Objects Recordset 6.0 Library,VT_VOID,296
metadata,Microsoft ADO Ext. 2.8 for DDL and Security,266,0,266,ADOX.Table,ADOX,live:{00000600-0000-0010-8000-00AA006D2EA4}:2:8
summary,Microsoft ADO Ext. 2.8 for DDL and Security,40,335,87,11,284,10
typekind,Microsoft ADO Ext. 2.8 for DDL and Security,coclass,7
typekind,Microsoft ADO Ext. 2.8 for DDL and Security,dispatch,23
typekind,Microsoft ADO Ext. 2.8 for DDL and Security,enum,10
invkind,Microsoft ADO Ext. 2.8 for DDL and Security,func,214
invkind,Microsoft ADO Ext. 2.8 for DDL and Security,property_get,82
invkind,Microsoft ADO Ext. 2.8 for DDL and Security,property_put,32
invkind,Microsoft ADO Ext. 2.8 for DDL and Security,property_putref,7
vt,Microsoft ADO Ext. 2.8 for DDL and Security,VT_BOOL,6
vt,Microsoft ADO Ext. 2.8 for DDL and Security,VT_BSTR,38
vt,Microsoft ADO Ext. 2.8 for DDL and Security,VT_DISPATCH,6
vt,Microsoft ADO Ext. 2.8 for DDL and Security,VT_I1,23
vt,Microsoft ADO Ext. 2.8 for DDL and Security,VT_I4,64
vt,Microsoft ADO Ext. 2.8 for DDL and Security,VT_PTR,385
vt,Microsoft ADO Ext. 2.8 for DDL and Security,VT_UI1,2
vt,Microsoft ADO Ext. 2.8 for DDL and Security,VT_UI2,23
vt,Microsoft ADO Ext. 2.8 for DDL and Security,VT_UI4,115
vt,Microsoft ADO Ext. 2.8 for DDL and Security,VT_UINT,92
vt,Microsoft ADO Ext. 2.8 for DDL and Security,VT_UNKNOWN,11
vt,Microsoft ADO Ext. 2.8 for DDL and Security,VT_USERDEFINED,198
vt,Microsoft ADO Ext. 2.8 for DDL and Security,VT_VARIANT,82
vt,Microsoft ADO Ext. 2.8 for DDL and Security,VT_VOID,236
metadata,Microsoft ADO Ext. 6.0 for DDL and Security,266,0,266,ADOX.Table,ADOX,live:{00000600-0000-0010-8000-00AA006D2EA4}:6:0
summary,Microsoft ADO Ext. 6.0 for DDL and Security,40,335,87,11,284,10
typekind,Microsoft ADO Ext. 6.0 for DDL and Security,coclass,7
typekind,Microsoft ADO Ext. 6.0 for DDL and Security,dispatch,23
typekind,Microsoft ADO Ext. 6.0 for DDL and Security,enum,10
invkind,Microsoft ADO Ext. 6.0 for DDL and Security,func,214
invkind,Microsoft ADO Ext. 6.0 for DDL and Security,property_get,82
invkind,Microsoft ADO Ext. 6.0 for DDL and Security,property_put,32
invkind,Microsoft ADO Ext. 6.0 for DDL and Security,property_putref,7
vt,Microsoft ADO Ext. 6.0 for DDL and Security,VT_BOOL,6
vt,Microsoft ADO Ext. 6.0 for DDL and Security,VT_BSTR,38
vt,Microsoft ADO Ext. 6.0 for DDL and Security,VT_DISPATCH,6
vt,Microsoft ADO Ext. 6.0 for DDL and Security,VT_I1,23
vt,Microsoft ADO Ext. 6.0 for DDL and Security,VT_I4,64
vt,Microsoft ADO Ext. 6.0 for DDL and Security,VT_PTR,385
vt,Microsoft ADO Ext. 6.0 for DDL and Security,VT_UI1,2
vt,Microsoft ADO Ext. 6.0 for DDL and Security,VT_UI2,23
vt,Microsoft ADO Ext. 6.0 for DDL and Security,VT_UI4,115
vt,Microsoft ADO Ext. 6.0 for DDL and Security,VT_UINT,92
vt,Microsoft ADO Ext. 6.0 for DDL and Security,VT_UNKNOWN,11
vt,Microsoft ADO Ext. 6.0 for DDL and Security,VT_USERDEFINED,198
vt,Microsoft ADO Ext. 6.0 for DDL and Security,VT_VARIANT,82
vt,Microsoft ADO Ext. 6.0 for DDL and Security,VT_VOID,236
metadata,OLE Automation,49,1,49,stdole.StdFont,stdole2.tlb,typelib:stdole2:2.0:0
summary,OLE Automation,42,52,37,0,42,3
typekind,OLE Automation,alias,26
typekind,OLE Automation,coclass,2
typekind,OLE Automation,dispatch,3
typekind,OLE Automation,enum,2
typekind,OLE Automation,interface,5
typekind,OLE Automation,module,1
typekind,OLE Automation,record,3
invkind,OLE Automation,func,25
invkind,OLE Automation,property_get,17
invkind,OLE Automation,property_put,10
vt,OLE Automation,VT_BOOL,18
vt,OLE Automation,VT_BSTR,5
vt,OLE Automation,VT_CY,3
vt,OLE Automation,VT_HRESULT,48
vt,OLE Automation,VT_I1,1
vt,OLE Automation,VT_I2,5
vt,OLE Automation,VT_I4,22
vt,OLE Automation,VT_INT,8
vt,OLE Automation,VT_PTR,48
vt,OLE Automation,VT_R4,4
vt,OLE Automation,VT_UI2,1
vt,OLE Automation,VT_UI4,9
vt,OLE Automation,VT_UINT,4
vt,OLE Automation,VT_USERDEFINED,32
vt,OLE Automation,VT_VARIANT,3
vt,OLE Automation,VT_VOID,7
metadata,OLE Automation,49,1,49,stdole.StdFont,stdole2.tlb,typelib:stdole2:2.0:0
summary,OLE Automation,42,52,37,0,42,3
typekind,OLE Automation,alias,26
typekind,OLE Automation,coclass,2
typekind,OLE Automation,dispatch,3
typekind,OLE Automation,enum,2
typekind,OLE Automation,interface,5
typekind,OLE Automation,module,1
typekind,OLE Automation,record,3
invkind,OLE Automation,func,25
invkind,OLE Automation,property_get,17
invkind,OLE Automation,property_put,10
vt,OLE Automation,VT_BOOL,18
vt,OLE Automation,VT_BSTR,5
vt,OLE Automation,VT_CY,3
vt,OLE Automation,VT_HRESULT,48
vt,OLE Automation,VT_I1,1
vt,OLE Automation,VT_I2,5
vt,OLE Automation,VT_I4,22
vt,OLE Automation,VT_INT,8
vt,OLE Automation,VT_PTR,48
vt,OLE Automation,VT_R4,4
vt,OLE Automation,VT_UI2,1
vt,OLE Automation,VT_UI4,9
vt,OLE Automation,VT_UINT,4
vt,OLE Automation,VT_USERDEFINED,32
vt,OLE Automation,VT_VARIANT,3
vt,OLE Automation,VT_VOID,7
metadata,Visual Basic For Applications,224,0,224,VBA.ErrObject,VBA,live:{000204EF-0000-0000-C000-000000000046}:6:0
summary,Visual Basic For Applications,29,257,128,52,182,44
typekind,Visual Basic For Applications,coclass,2
typekind,Visual Basic For Applications,dispatch,2
typekind,Visual Basic For Applications,enum,14
typekind,Visual Basic For Applications,interface,1
typekind,Visual Basic For Applications,module,10
invkind,Visual Basic For Applications,func,234
invkind,Visual Basic For Applications,property_get,13
invkind,Visual Basic For Applications,property_put,10
vt,Visual Basic For Applications,VT_BOOL,13
vt,Visual Basic For Applications,VT_BSTR,106
vt,Visual Basic For Applications,VT_CY,1
vt,Visual Basic For Applications,VT_DATE,1
vt,Visual Basic For Applications,VT_DISPATCH,1
vt,Visual Basic For Applications,VT_HRESULT,1
vt,Visual Basic For Applications,VT_I1,2
vt,Visual Basic For Applications,VT_I2,27
vt,Visual Basic For Applications,VT_I4,56
vt,Visual Basic For Applications,VT_INT,5
vt,Visual Basic For Applications,VT_PTR,189
vt,Visual Basic For Applications,VT_R4,4
vt,Visual Basic For Applications,VT_R8,68
vt,Visual Basic For Applications,VT_SAFEARRAY,7
vt,Visual Basic For Applications,VT_UI1,4
vt,Visual Basic For Applications,VT_UI2,2
vt,Visual Basic For Applications,VT_UI4,10
vt,Visual Basic For Applications,VT_UINT,8
vt,Visual Basic For Applications,VT_UNKNOWN,2
vt,Visual Basic For Applications,VT_USERDEFINED,50
vt,Visual Basic For Applications,VT_VARIANT,225
vt,Visual Basic For Applications,VT_VOID,71
safearray_element_vt,Visual Basic For Applications,VT_R8,3
safearray_element_vt,Visual Basic For Applications,VT_VARIANT,4
metadata,Microsoft Graph 16.0 Object Library,2256,0,2256,Graph.Global,Graph,live:{00020802-0000-0000-C000-000000000046}:1:9
summary,Microsoft Graph 16.0 Object Library,194,2391,598,206,1232,12
typekind,Microsoft Graph 16.0 Object Library,coclass,1
typekind,Microsoft Graph 16.0 Object Library,dispatch,45
typekind,Microsoft Graph 16.0 Object Library,enum,95
typekind,Microsoft Graph 16.0 Object Library,interface,53
invkind,Microsoft Graph 16.0 Object Library,func,553
invkind,Microsoft Graph 16.0 Object Library,property_get,1224
invkind,Microsoft Graph 16.0 Object Library,property_put,610
invkind,Microsoft Graph 16.0 Object Library,property_putref,4
vt,Microsoft Graph 16.0 Object Library,VT_BOOL,346
vt,Microsoft Graph 16.0 Object Library,VT_BSTR,118
vt,Microsoft Graph 16.0 Object Library,VT_DISPATCH,120
vt,Microsoft Graph 16.0 Object Library,VT_HRESULT,1032
vt,Microsoft Graph 16.0 Object Library,VT_I1,45
vt,Microsoft Graph 16.0 Object Library,VT_I4,314
vt,Microsoft Graph 16.0 Object Library,VT_PTR,1697
vt,Microsoft Graph 16.0 Object Library,VT_R4,4
vt,Microsoft Graph 16.0 Object Library,VT_R8,172
vt,Microsoft Graph 16.0 Object Library,VT_UI2,45
vt,Microsoft Graph 16.0 Object Library,VT_UI4,225
vt,Microsoft Graph 16.0 Object Library,VT_UINT,180
vt,Microsoft Graph 16.0 Object Library,VT_UNKNOWN,16
vt,Microsoft Graph 16.0 Object Library,VT_USERDEFINED,865
vt,Microsoft Graph 16.0 Object Library,VT_VARIANT,689
vt,Microsoft Graph 16.0 Object Library,VT_VOID,671
metadata,Microsoft Excel 16.0 Object Library,21328,166,21328,Excel.QueryTable,Excel,live:{00020813-0000-0000-C000-000000000046}:1:9
summary,Microsoft Excel 16.0 Object Library,1036,22492,2328,6982,11238,352
typekind,Microsoft Excel 16.0 Object Library,coclass,7
typekind,Microsoft Excel 16.0 Object Library,dispatch,388
typekind,Microsoft Excel 16.0 Object Library,enum,282
typekind,Microsoft Excel 16.0 Object Library,interface,359
invkind,Microsoft Excel 16.0 Object Library,func,7440
invkind,Microsoft Excel 16.0 Object Library,property_get,10388
invkind,Microsoft Excel 16.0 Object Library,property_put,4640
invkind,Microsoft Excel 16.0 Object Library,property_putref,24
vt,Microsoft Excel 16.0 Object Library,VT_BOOL,3703
vt,Microsoft Excel 16.0 Object Library,VT_BSTR,2437
vt,Microsoft Excel 16.0 Object Library,VT_DATE,14
vt,Microsoft Excel 16.0 Object Library,VT_DISPATCH,1216
vt,Microsoft Excel 16.0 Object Library,VT_HRESULT,8781
vt,Microsoft Excel 16.0 Object Library,VT_I1,388
vt,Microsoft Excel 16.0 Object Library,VT_I4,2668
vt,Microsoft Excel 16.0 Object Library,VT_INT,17
vt,Microsoft Excel 16.0 Object Library,VT_PTR,15435
vt,Microsoft Excel 16.0 Object Library,VT_R4,358
vt,Microsoft Excel 16.0 Object Library,VT_R8,2473
vt,Microsoft Excel 16.0 Object Library,VT_SAFEARRAY,2
vt,Microsoft Excel 16.0 Object Library,VT_UI2,388
vt,Microsoft Excel 16.0 Object Library,VT_UI4,1940
vt,Microsoft Excel 16.0 Object Library,VT_UINT,1552
vt,Microsoft Excel 16.0 Object Library,VT_UNKNOWN,262
vt,Microsoft Excel 16.0 Object Library,VT_USERDEFINED,7744
vt,Microsoft Excel 16.0 Object Library,VT_VARIANT,11708
