"run_id","side","ref","commit","workload_id","category","description","elapsed_ms","peak_working_set_bytes","steady_working_set_bytes","peak_private_bytes","peak_virtual_bytes","artifact_path","log_path"
"vmd7-mem-bstr-coreonly","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","cli_small_strings","string_churn","CLI run on short scalar string churn","87573.72","11341824","11292672","3465216","4434558976","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\baseline\memory\process_memory.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\baseline\memory\logs\cli_small_strings.log.txt"
"vmd7-mem-bstr-coreonly","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","cli_many_strings","string_churn","CLI run on split/join many-string churn","75391.68","11313152","11264000","3432448","4434558976","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\baseline\memory\process_memory.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\baseline\memory\logs\cli_many_strings.log.txt"
"vmd7-mem-bstr-coreonly","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","cli_code_strings","code_strings","CLI run on large source-text module with many string literals","74870.3","11231232","11182080","3321856","4434558976","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\baseline\memory\process_memory.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\baseline\memory\logs\cli_code_strings.log.txt"
