"run_id","side","ref","commit","backend","workload_id","category","description","iterations","average_ms","min_ms","max_ms","source_path","log_path","artifact_path"
"vmd7-perf-bstr-coreonly","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","vm","small_strings","small","Short scalar string intrinsic churn","2","55291.68","676.25","109907.11","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\generated_sources\small_strings.bas","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\baseline\perf\logs\vm_small_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\baseline\perf\string_perf.csv"
"vmd7-perf-bstr-coreonly","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","vm","long_strings","long","Long scalar string intrinsic churn","2","459.45","457.96","460.94","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\generated_sources\long_strings.bas","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\baseline\perf\logs\vm_long_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\baseline\perf\string_perf.csv"
"vmd7-perf-bstr-coreonly","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","vm","many_strings","many","Split/join churn across many delimited strings","2","401.79","367.06","436.52","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\generated_sources\many_strings.bas","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\baseline\perf\logs\vm_many_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\baseline\perf\string_perf.csv"
"vmd7-perf-bstr-coreonly","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","vm","code_strings","code","Large source-text module with many string literals","2","564.84","509.47","620.21","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\generated_sources\code_strings.bas","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\baseline\perf\logs\vm_code_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\baseline\perf\string_perf.csv"
"vmd7-perf-bstr-coreonly","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","jit","small_strings","small","Short scalar string intrinsic churn","2","513.74","513.63","513.86","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\generated_sources\small_strings.bas","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\baseline\perf\logs\jit_small_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\baseline\perf\string_perf.csv"
"vmd7-perf-bstr-coreonly","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","jit","long_strings","long","Long scalar string intrinsic churn","2","361.72","357.42","366.02","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\generated_sources\long_strings.bas","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\baseline\perf\logs\jit_long_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\baseline\perf\string_perf.csv"
"vmd7-perf-bstr-coreonly","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","jit","many_strings","many","Split/join churn across many delimited strings","2","466.78","460.65","472.92","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\generated_sources\many_strings.bas","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\baseline\perf\logs\jit_many_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\baseline\perf\string_perf.csv"
"vmd7-perf-bstr-coreonly","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","jit","code_strings","code","Large source-text module with many string literals","2","151756.02","151641.06","151870.99","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\generated_sources\code_strings.bas","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\baseline\perf\logs\jit_code_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\baseline\perf\string_perf.csv"
