"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-arrays-v10","windows","x64","vm","true","green","32","2026-02-27T12:55:42Z","docs\evidence\profiles\v10\conformance_vm.csv"
"mvp-arrays-v10","windows","x64","jit","true","green","32","2026-02-27T12:55:42Z","docs\evidence\profiles\v10\conformance_jit.csv"
