"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-string-mutation-and-slices-v79","windows","x64","vm","true","green","121","2026-02-28T12:29:09Z","docs\evidence\profiles\v79\conformance_vm.csv"
"mvp-string-mutation-and-slices-v79","windows","x64","jit","true","green","121","2026-02-28T12:29:09Z","docs\evidence\profiles\v79\conformance_jit.csv"
