url,file,sha256,bytes,fetched_utc,status,error
"https://learn.microsoft.com/en-us/openspecs/microsoft_general_purpose_programming_languages/ms-vbal/d5418146-0bd2-45eb-9c7a-fd9502722c74","learn.microsoft.com_en-us_openspecs_microsoft_general_purpose_programming_languages_ms-vbal_d5418146-0bd2-45eb-9c7a-fd9502722c74.html","A268D8343EFA1AA15EC3EBD02CCCEC2ED8F622A2F1FBEC68F882AD2A9AF64EFD","50191","2026-03-01T06:00:48Z","ok",""
"https://learn.microsoft.com/en-us/office/vba/api/overview/language-reference","learn.microsoft.com_en-us_office_vba_api_overview_language-reference.html","F757B2AD38A25F12A4641ED8A393B960F5AEAE29D8BC78FF6253CDC3307C74EB","50176","2026-03-01T06:00:48Z","ok",""
"https://learn.microsoft.com/en-us/openspecs/windows_protocols/ms-oaut/","learn.microsoft.com_en-us_openspecs_windows_protocols_ms-oaut.html","4D7852B779F8AA0ACDB6426EA3F43284DCACC5C341AA01374C53BCCF0C3432F7","55378","2026-03-01T06:00:48Z","ok",""
"https://learn.microsoft.com/en-us/office/vba/language/reference/functions-visual-basic-for-applications","learn.microsoft.com_en-us_office_vba_language_reference_functions-visual-basic-for-applications.html","5C26285699E0E491502CDDB38DDFD4B5F537B9F6C8CEB47BE6688CA737061B31","59532","2026-03-01T06:00:48Z","ok",""
"https://learn.microsoft.com/en-us/office/vba/language/reference/user-interface-help/visual-basic-language-reference","learn.microsoft.com_en-us_office_vba_language_reference_user-interface-help_visual-basic-language-reference.html","077BCF689120D6DC48D580423F81C55870B08C1564167A502E5563B2AF94F0F5","49663","2026-03-01T06:00:49Z","ok",""
