"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-error-state-v11","windows","x64","vm","true","green","35","2026-02-27T13:03:36Z","docs\evidence\profiles\v11\conformance_vm.csv"
"mvp-error-state-v11","windows","x64","jit","true","green","35","2026-02-27T13:03:36Z","docs\evidence\profiles\v11\conformance_jit.csv"
