"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-lang-conditional-compilation-v61","windows","x64","vm","true","green","98","2026-02-28T08:26:22Z","docs\evidence\profiles\v61\conformance_vm.csv"
"mvp-lang-conditional-compilation-v61","windows","x64","jit","true","green","98","2026-02-28T08:26:22Z","docs\evidence\profiles\v61\conformance_jit.csv"
