"run_id","side","ref","commit","snapshot_id","description","elapsed_ms","peak_working_set_bytes","log_path","artifact_path"
"vmd6-mem-full","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","strptr_wide_call","StrPtr targets BSTR payload for native wide call","72787.05","11161600","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\baseline\memory\logs\pointer_strptr_wide_call.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\baseline\memory\pointer_snapshot_summary.csv"
"vmd6-mem-full","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","varptr_string_cell","VarPtr(String) exposes BSTR container cell","87548.16","11333632","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\baseline\memory\logs\pointer_varptr_string_cell.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\baseline\memory\pointer_snapshot_summary.csv"
"vmd6-mem-full","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","varptr_variant_cell","VarPtr(Variant) exposes VARIANT container cell","84536.68","11288576","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\baseline\memory\logs\pointer_varptr_variant_cell.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\baseline\memory\pointer_snapshot_summary.csv"
"vmd6-mem-full","candidate","HEAD","48857b11e9d72a7571a9558925a339ffdb8f95ad","strptr_wide_call","StrPtr targets BSTR payload for native wide call","72878.07","11280384","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\logs\pointer_strptr_wide_call.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\pointer_snapshot_summary.csv"
"vmd6-mem-full","candidate","HEAD","48857b11e9d72a7571a9558925a339ffdb8f95ad","varptr_string_cell","VarPtr(String) exposes BSTR container cell","71445.63","11366400","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\logs\pointer_varptr_string_cell.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\pointer_snapshot_summary.csv"
"vmd6-mem-full","candidate","HEAD","48857b11e9d72a7571a9558925a339ffdb8f95ad","varptr_variant_cell","VarPtr(Variant) exposes VARIANT container cell","76350.59","11276288","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\logs\pointer_varptr_variant_cell.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\pointer_snapshot_summary.csv"
