"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-profile-v148","windows","x64","vm","true","green","169","2026-03-01T06:16:12Z","docs\evidence\profiles\v148\conformance_vm.csv"
"mvp-profile-v148","windows","x64","jit","true","green","169","2026-03-01T06:16:12Z","docs\evidence\profiles\v148\conformance_jit.csv"
