"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-profile-v181","windows","x64","vm","true","green","189","2026-03-01T14:52:44Z","docs\evidence\profiles\v181\conformance_vm.csv"
"mvp-profile-v181","windows","x64","jit","true","green","189","2026-03-01T14:52:44Z","docs\evidence\profiles\v181\conformance_jit.csv"
