"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-lang-with-block-v60","windows","x64","vm","true","green","96","2026-02-28T08:12:22Z","docs\evidence\profiles\v60\conformance_vm.csv"
"mvp-lang-with-block-v60","windows","x64","jit","true","green","96","2026-02-28T08:12:22Z","docs\evidence\profiles\v60\conformance_jit.csv"
