"run_id","workload_id","category","baseline_peak_working_set_bytes","candidate_peak_working_set_bytes","delta_peak_working_set_bytes","baseline_steady_working_set_bytes","candidate_steady_working_set_bytes","delta_steady_working_set_bytes","baseline_elapsed_ms","candidate_elapsed_ms","delta_elapsed_ms","baseline_log","candidate_log"
"vmmem3-smoke","cli_small_strings","string_churn","11354112","11206656","-147456","11300864","11157504","-143360","71143.36","65804.99","-5338.369999999995","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\baseline\memory\logs\cli_small_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\logs\cli_small_strings.log.txt"
