"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-typing-early-late-classification-v71","windows","x64","vm","true","green","107","2026-02-28T10:34:38Z","docs\evidence\profiles\v71\conformance_vm.csv"
"mvp-typing-early-late-classification-v71","windows","x64","jit","true","green","107","2026-02-28T10:34:38Z","docs\evidence\profiles\v71\conformance_jit.csv"
