"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-integrated-correctness-perf-gate-v65","windows","x64","vm","true","green","98","2026-02-28T08:40:03Z","docs\evidence\profiles\v65\conformance_vm.csv"
"mvp-integrated-correctness-perf-gate-v65","windows","x64","jit","true","green","98","2026-02-28T08:40:03Z","docs\evidence\profiles\v65\conformance_jit.csv"
