"run_id","side","ref","commit","snapshot_id","description","elapsed_ms","peak_working_set_bytes","log_path","artifact_path"
"vme5-mem-full","candidate","HEAD","b63ad7d93f02953e44c1198eb9464f0696ff17f9","varptr_variant_cell","VarPtr(Variant) exposes VARIANT container cell","64563.88","11317248","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vme5-mem-full\candidate\memory\logs\pointer_varptr_variant_cell.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vme5-mem-full\candidate\memory\pointer_snapshot_summary.csv"
