"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-while-loop-v6","windows","x64","vm","true","green","20","2026-02-27T12:25:02Z","docs\evidence\profiles\v6\conformance_vm.csv"
"mvp-while-loop-v6","windows","x64","jit","true","green","20","2026-02-27T12:25:02Z","docs\evidence\profiles\v6\conformance_jit.csv"
