"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-stdlib-error-surface-v51","windows","x64","vm","true","green","94","2026-02-28T01:10:03Z","docs\evidence\profiles\v51\conformance_vm.csv"
"mvp-stdlib-error-surface-v51","windows","x64","jit","true","green","94","2026-02-28T01:10:03Z","docs\evidence\profiles\v51\conformance_jit.csv"
