kind,library,field1,field2,field3,field4,field5,field6,field7,field8
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,DrawSpline,param0,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,DrawBezier,param0,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,DrawPolyline,param0,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,DropMany,param0,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,DropMany,param1,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,DropMany,param2,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,GetFormulas,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,GetFormulas,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,GetResults,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,GetResults,param2,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,GetResults,param3,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,SetFormulas,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,SetFormulas,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,SetResults,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,SetResults,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,SetResults,param2,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,DropManyU,param0,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,DropManyU,param1,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,DropManyU,param2,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,GetFormulasU,param0,VT_I2
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,GetFormulasU,param1,VT_VARIANT
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,DrawNURBS,param2,VT_R8
safearray_site,Microsoft Visio 16.0 Type Library,IVShape,DrawNURBS,param3,VT_R8
