"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-kani-harness-expansion-v58","windows","x64","vm","true","green","94","2026-02-28T05:51:30Z","docs\evidence\profiles\v58\conformance_vm.csv"
"mvp-kani-harness-expansion-v58","windows","x64","jit","true","green","94","2026-02-28T05:51:30Z","docs\evidence\profiles\v58\conformance_jit.csv"
