"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-string-compare-search-v78","windows","x64","vm","true","green","119","2026-02-28T12:14:11Z","docs\evidence\profiles\v78\conformance_vm.csv"
"mvp-string-compare-search-v78","windows","x64","jit","true","green","119","2026-02-28T12:14:11Z","docs\evidence\profiles\v78\conformance_jit.csv"
