"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-profile-v386","windows","x64","vm","true","green","192","2026-03-05T20:02:06Z","docs\evidence\profiles\v386\conformance_vm.csv"
"mvp-profile-v386","windows","x64","jit","true","green","192","2026-03-05T20:02:06Z","docs\evidence\profiles\v386\conformance_jit.csv"
