"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-stabilization-rollup-v66","windows","x64","vm","true","green","98","2026-02-28T08:47:13Z","docs\evidence\profiles\v66\conformance_vm.csv"
"mvp-stabilization-rollup-v66","windows","x64","jit","true","green","98","2026-02-28T08:47:13Z","docs\evidence\profiles\v66\conformance_jit.csv"
