"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-stdlib-conversion-core-v45","windows","x64","vm","true","green","61","2026-02-28T00:22:10Z","docs\evidence\profiles\v45\conformance_vm.csv"
"mvp-stdlib-conversion-core-v45","windows","x64","jit","true","green","61","2026-02-28T00:22:10Z","docs\evidence\profiles\v45\conformance_jit.csv"
