"run_id","side","ref","commit","workload_id","category","description","elapsed_ms","peak_working_set_bytes","steady_working_set_bytes","peak_private_bytes","peak_virtual_bytes","artifact_path","log_path"
"vmf2-mem-identity-smoke","candidate","HEAD","2350f6bd6c701a44e554cae79af5980586a21a06","com_variant_object_result","com_variant","Host COM boundary object-valued Variant rebinding","88795.29","11321344","11272192","3657728","4436656128","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmf2-mem-identity-smoke\candidate\memory\process_memory.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmf2-mem-identity-smoke\candidate\memory\logs\com_variant_object_result.log.txt"
