"run_id","side","ref","commit","snapshot_id","description","elapsed_ms","peak_working_set_bytes","log_path","artifact_path"
"vmf2-mem-identity-smoke","candidate","HEAD","2350f6bd6c701a44e554cae79af5980586a21a06","varptr_variant_cell","VarPtr(Variant) exposes VARIANT container cell","89178.08","11403264","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmf2-mem-identity-smoke\candidate\memory\logs\pointer_varptr_variant_cell.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmf2-mem-identity-smoke\candidate\memory\pointer_snapshot_summary.csv"
