"run_id","side","ref","commit","type_name","size_bytes","align_bytes","artifact_path","log_path","probe_peak_working_set_bytes"
"vmd7-mem-bstr-coreonly","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","ComValue","64","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\baseline\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\baseline\memory\logs\layout_probe.log.txt","11227136"
"vmd7-mem-bstr-coreonly","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","ComInvokeArg","88","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\baseline\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\baseline\memory\logs\layout_probe.log.txt","11227136"
"vmd7-mem-bstr-coreonly","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","ComCallbackPayload","40","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\baseline\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\baseline\memory\logs\layout_probe.log.txt","11227136"
"vmd7-mem-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","RustString","24","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\logs\layout_probe.log.txt","11300864"
"vmd7-mem-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","BStr","24","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\logs\layout_probe.log.txt","11300864"
"vmd7-mem-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","RuntimeValue","64","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\logs\layout_probe.log.txt","11300864"
"vmd7-mem-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","Variant","80","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\logs\layout_probe.log.txt","11300864"
"vmd7-mem-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","SafeArray","64","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\logs\layout_probe.log.txt","11300864"
"vmd7-mem-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","SafeArrayBound","8","4","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\logs\layout_probe.log.txt","11300864"
"vmd7-mem-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","F64Value","16","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\logs\layout_probe.log.txt","11300864"
"vmd7-mem-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","CurrencyValue","8","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\logs\layout_probe.log.txt","11300864"
"vmd7-mem-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","ObjectIdentityCarrier","8","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\logs\layout_probe.log.txt","11300864"
"vmd7-mem-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","BindingHandle","4","4","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\logs\layout_probe.log.txt","11300864"
"vmd7-mem-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","ComValue","64","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\logs\layout_probe.log.txt","11300864"
"vmd7-mem-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","ComInvokeArg","88","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\logs\layout_probe.log.txt","11300864"
"vmd7-mem-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","ComCallbackPayload","48","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd7-mem-bstr-coreonly\candidate\memory\logs\layout_probe.log.txt","11300864"
