"run_id","side","ref","commit","backend","workload_id","category","description","iterations","average_ms","min_ms","max_ms","source_path","log_path","artifact_path"
"vmd7-perf-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","vm","small_strings","small","Short scalar string intrinsic churn","2","51858.58","591.71","103125.45","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\generated_sources\small_strings.bas","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\candidate\perf\logs\vm_small_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\candidate\perf\string_perf.csv"
"vmd7-perf-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","vm","long_strings","long","Long scalar string intrinsic churn","2","497.98","468.15","527.82","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\generated_sources\long_strings.bas","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\candidate\perf\logs\vm_long_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\candidate\perf\string_perf.csv"
"vmd7-perf-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","vm","many_strings","many","Split/join churn across many delimited strings","2","381.84","362.42","401.27","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\generated_sources\many_strings.bas","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\candidate\perf\logs\vm_many_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\candidate\perf\string_perf.csv"
"vmd7-perf-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","vm","code_strings","code","Large source-text module with many string literals","2","464.54","453.52","475.56","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\generated_sources\code_strings.bas","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\candidate\perf\logs\vm_code_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\candidate\perf\string_perf.csv"
"vmd7-perf-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","jit","small_strings","small","Short scalar string intrinsic churn","2","533.43","524.55","542.31","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\generated_sources\small_strings.bas","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\candidate\perf\logs\jit_small_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\candidate\perf\string_perf.csv"
"vmd7-perf-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","jit","long_strings","long","Long scalar string intrinsic churn","2","550.45","529.65","571.25","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\generated_sources\long_strings.bas","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\candidate\perf\logs\jit_long_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\candidate\perf\string_perf.csv"
"vmd7-perf-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","jit","many_strings","many","Split/join churn across many delimited strings","2","467.1","465.18","469.01","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\generated_sources\many_strings.bas","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\candidate\perf\logs\jit_many_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\candidate\perf\string_perf.csv"
"vmd7-perf-bstr-coreonly","candidate","HEAD","9fa9ab7776370444b8476141f7527f95ca7f5c06","jit","code_strings","code","Large source-text module with many string literals","2","111355.45","110341.45","112369.45","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\generated_sources\code_strings.bas","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\candidate\perf\logs\jit_code_strings.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_string_perf_vmd7-perf-bstr-coreonly\candidate\perf\string_perf.csv"
