"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-profile-v154","windows","x64","vm","true","green","175","2026-03-01T07:55:18Z","docs\evidence\profiles\v154\conformance_vm.csv"
"mvp-profile-v154","windows","x64","jit","true","green","175","2026-03-01T07:55:18Z","docs\evidence\profiles\v154\conformance_jit.csv"
