"run_id","side","ref","commit","type_name","size_bytes","align_bytes","artifact_path","log_path","probe_peak_working_set_bytes"
"vmmem3-smoke","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","ComCallbackPayload","40","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\baseline\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\baseline\memory\logs\layout_probe.log.txt","11264000"
"vmmem3-smoke","candidate","HEAD","dd18643bd9dfddb3f97274f53ddf8869ec5b57f7","RustString","24","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\logs\layout_probe.log.txt","11268096"
"vmmem3-smoke","candidate","HEAD","dd18643bd9dfddb3f97274f53ddf8869ec5b57f7","BStr","24","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\logs\layout_probe.log.txt","11268096"
"vmmem3-smoke","candidate","HEAD","dd18643bd9dfddb3f97274f53ddf8869ec5b57f7","RuntimeValue","64","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\logs\layout_probe.log.txt","11268096"
"vmmem3-smoke","candidate","HEAD","dd18643bd9dfddb3f97274f53ddf8869ec5b57f7","Variant","16","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\logs\layout_probe.log.txt","11268096"
"vmmem3-smoke","candidate","HEAD","dd18643bd9dfddb3f97274f53ddf8869ec5b57f7","SafeArray","64","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\logs\layout_probe.log.txt","11268096"
"vmmem3-smoke","candidate","HEAD","dd18643bd9dfddb3f97274f53ddf8869ec5b57f7","SafeArrayBound","8","4","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\logs\layout_probe.log.txt","11268096"
"vmmem3-smoke","candidate","HEAD","dd18643bd9dfddb3f97274f53ddf8869ec5b57f7","F64Value","16","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\logs\layout_probe.log.txt","11268096"
"vmmem3-smoke","candidate","HEAD","dd18643bd9dfddb3f97274f53ddf8869ec5b57f7","CurrencyValue","8","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\logs\layout_probe.log.txt","11268096"
"vmmem3-smoke","candidate","HEAD","dd18643bd9dfddb3f97274f53ddf8869ec5b57f7","ObjectHandle","4","4","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\logs\layout_probe.log.txt","11268096"
"vmmem3-smoke","candidate","HEAD","dd18643bd9dfddb3f97274f53ddf8869ec5b57f7","BindingHandle","4","4","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\logs\layout_probe.log.txt","11268096"
"vmmem3-smoke","candidate","HEAD","dd18643bd9dfddb3f97274f53ddf8869ec5b57f7","ComValue","64","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\logs\layout_probe.log.txt","11268096"
"vmmem3-smoke","candidate","HEAD","dd18643bd9dfddb3f97274f53ddf8869ec5b57f7","ComInvokeArg","88","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\logs\layout_probe.log.txt","11268096"
"vmmem3-smoke","candidate","HEAD","dd18643bd9dfddb3f97274f53ddf8869ec5b57f7","ComCallbackPayload","40","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmmem3-smoke\candidate\memory\logs\layout_probe.log.txt","11268096"
