"run_id","side","ref","commit","lane_id","status","artifact_path","log_path"
"vmc2-smoke-mixed","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","conformance_vm","pass","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_correctness_vmc2-smoke-mixed\baseline\correctness\conformance_vm.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_correctness_vmc2-smoke-mixed\baseline\correctness\conformance_vm.log.txt"
"vmc2-smoke-mixed","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","pointer_helpers","pass","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_correctness_vmc2-smoke-mixed\baseline\correctness\pointer_helpers.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_correctness_vmc2-smoke-mixed\baseline\correctness\pointer_helpers.log.txt"
"vmc2-smoke-mixed","candidate","HEAD","efa63b273bfdf986198a2b37a3eacb8e106d7b1a","conformance_vm","pass","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_correctness_vmc2-smoke-mixed\candidate\correctness\conformance_vm.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_correctness_vmc2-smoke-mixed\candidate\correctness\conformance_vm.log.txt"
"vmc2-smoke-mixed","candidate","HEAD","efa63b273bfdf986198a2b37a3eacb8e106d7b1a","pointer_helpers","pass","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_correctness_vmc2-smoke-mixed\candidate\correctness\pointer_helpers.log.txt","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_correctness_vmc2-smoke-mixed\candidate\correctness\pointer_helpers.log.txt"
