"profile_scope","os","arch","backend","required","result","tests_ran","captured_at_utc","evidence_file"
"mvp-full-v146","windows","x64","vm","true","green","168","2026-03-01T00:02:55Z","docs\evidence\profiles\v146\conformance_vm.csv"
"mvp-full-v146","windows","x64","jit","true","green","168","2026-03-01T00:02:55Z","docs\evidence\profiles\v146\conformance_jit.csv"
