"run_id","side","ref","commit","workload_id","category","description","elapsed_ms","peak_working_set_bytes","steady_working_set_bytes","peak_private_bytes","peak_virtual_bytes","artifact_path","log_path"
"vmf2-mem-identity-smoke","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","com_variant_object_result","com_variant","Host COM boundary object-valued Variant rebinding","27354.5","11243520","11243520","3358720","4434558976","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmf2-mem-identity-smoke\baseline\memory\process_memory.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmf2-mem-identity-smoke\baseline\memory\logs\com_variant_object_result.log.txt"
