"run_id","side","ref","commit","workload_id","category","description","elapsed_ms","peak_working_set_bytes","steady_working_set_bytes","peak_private_bytes","peak_virtual_bytes","artifact_path","log_path"
"vmd6-mem-full","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","cli_small_strings","string_churn","CLI run on short scalar string churn","109553.3","11251712","11239424","3395584","4434558976","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\baseline\memory\process_memory.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\baseline\memory\logs\cli_small_strings.log.txt"
"vmd6-mem-full","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","cli_many_strings","string_churn","CLI run on split/join many-string churn","76165.11","11214848","11165696","3305472","4434558976","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\baseline\memory\process_memory.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\baseline\memory\logs\cli_many_strings.log.txt"
"vmd6-mem-full","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","cli_code_strings","code_strings","CLI run on large source-text module with many string literals","93626.21","11247616","11194368","3305472","4434558976","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\baseline\memory\process_memory.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\baseline\memory\logs\cli_code_strings.log.txt"
"vmd6-mem-full","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","com_variant_bstr_array","com_variant","Windows variant bridge typed BSTR SAFEARRAY roundtrip","30626.46","11288576","11239424","3420160","4434558976","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\baseline\memory\process_memory.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\baseline\memory\logs\com_variant_bstr_array.log.txt"
